epoch,loss,reg_prop_pred_loss,val_loss,val_reg_prop_pred_loss,val_x_pred_categorical_accuracy,val_x_pred_loss,val_x_pred_vae_anneal_metric,val_z_mean_log_var_loss,x_pred_categorical_accuracy,x_pred_loss,x_pred_vae_anneal_metric,z_mean_log_var_loss
0,7.076586167017619,11.572534441947937,10.235419273376465,10.456319808959961,0.37867826223373413,10.014518737792969,3.7017207432654686e-07,0.09082391858100891,0.429605465537558,2.5806376387675605,3.7017207432654686e-07,0.8853654886285464
1,6.1195264259974165,10.383442838986715,9.631736755371094,8.76826540629069,0.34885530670483905,10.49520746866862,6.168544928186748e-07,0.18534408509731293,0.4936107322573662,1.85560937722524,6.168544928186748e-07,1.0192413926124573
2,5.638754963874817,9.55063784122467,8.703648567199707,7.394501368204753,0.378785103559494,10.012795766194662,1.0279256912326673e-06,0.29552430907885235,0.5197897627949715,1.7268709987401962,1.0279256912326673e-06,1.0671488444010417
3,5.2089289625485735,8.816544115543365,8.53497346242269,7.652721722920735,0.41573566198349,9.417223930358887,1.7129339084931416e-06,0.4420437415440877,0.5427865609526634,1.6013118276993434,1.7129339084931416e-06,1.1015021254618962
4,4.8998180230458575,8.277894953886667,8.479813575744629,7.517308712005615,0.41417887806892395,9.442316691080729,2.8544293400045717e-06,0.6044210394223531,0.5660103783011436,1.5217378040154774,2.8544293400045717e-06,1.1352007587750752
5,4.594490985075633,7.707745651404063,7.984204292297363,6.570368925730388,0.4169261356194814,9.398036321004232,4.756610906042624e-06,0.7221085429191589,0.5710851674278578,1.481230894724528,4.756610906042624e-06,1.1430030365784962
6,4.276314864555995,7.116100529829661,7.634568850199382,5.956457297007243,0.42222222685813904,9.312673886617025,7.92639002611395e-06,0.8060313661893209,0.5818528681993484,1.4365202089150746,7.92639002611395e-06,1.1291673680146534
7,3.9650154213110604,6.529262363910675,7.20263687769572,5.4793039957682295,0.44621490438779193,8.925958315531412,1.3208464224589989e-05,0.8659714857737223,0.5876717021067938,1.4007538308699925,1.3208464224589989e-05,1.113723446925481
8,3.626197427511215,5.896749595801036,6.9825741449991865,5.471150080362956,0.4730158746242523,8.493978500366211,2.2010388420312665e-05,0.8942353328069051,0.5958810274799665,1.3556212882200878,2.2010388420312665e-05,1.090070401628812
9,3.3097438315550485,5.274614771207173,6.995754718780518,5.573019186655681,0.47770146528879803,8.418456395467123,3.66775639122352e-05,0.9170171618461609,0.5961080566048622,1.3448336869478226,3.66775639122352e-05,1.0694638391335805
10,2.987845242023468,4.6358382999897,6.717110474904378,5.091968536376953,0.48243284225463867,8.342195192972818,6.111799302743748e-05,0.9369368354479471,0.5981131667892138,1.3397876918315887,6.111799302743748e-05,1.0548411856094997
11,2.660000960032145,4.0079314311345415,6.412921110788981,4.958333174387614,0.5118894974390665,7.867410341898601,0.0001018428520183079,0.9684737324714661,0.6016750633716583,1.3119634886582692,0.0001018428520183079,1.0499374270439148
12,2.370995819568634,3.3993300398190818,6.319041570027669,4.527947743733724,0.4968406558036804,8.109968503316244,0.00016969938587862998,0.9822403192520142,0.5949710061152776,1.3424841662247975,0.00016969938587862998,1.0456623534361522
13,2.064020906885465,2.7982881665229797,5.8954644203186035,3.5874481995900473,0.4910561641057332,8.203203837076822,0.0002827550342772156,0.9791621168454488,0.5989201764265696,1.329460437099139,0.0002827550342772156,1.0369008282820384
14,1.7939847807089488,2.283826063076655,5.660430113474528,3.355565627415975,0.5058455467224121,7.964828332265218,0.0004710941284429282,0.9900121490160624,0.6033901870250702,1.3036588231722515,0.0004710941284429282,1.0287993401288986
15,1.5633754432201385,1.8331345617771149,5.267843087514241,2.77967898050944,0.5188492139180502,7.7552337646484375,0.0007847847300581634,0.9859199921290079,0.6040121416250864,1.2928171555201213,0.0007847847300581634,1.0182846834262211
16,1.3831066936254501,1.466974173982938,nan,2.3337455590566,0.4952075680096944,nan,0.0013070814311504364,0.9865317742029825,0.6014766494433085,1.297918975353241,0.0013070814311504364,1.0100731675823529
17,1.2424364934364955,1.1934673885504405,5.137475490570068,1.7149074077606201,0.469047615925471,8.557937939961752,0.002176224486902356,0.9677041172981262,0.6049316997329394,1.289219081401825,0.002176224486902356,1.0047358920176823
18,1.1448833743731182,1.0060170566042264,5.2617842356363935,2.521149237950643,0.5037393172581991,7.998775323232015,0.0036212082486599684,1.0062594016393025,0.6043460021416346,1.280148059129715,0.0036212082486599684,0.9946000476678213
19,1.1081015119949977,0.9219048619270325,4.528761068979899,1.230755130449931,0.5147741238276163,7.820916334788005,0.00601985352113843,0.9718900124231974,0.6046359812219938,1.288347805539767,0.00601985352113843,0.9884585166970888
20,1.0777883032957714,0.8691350817680359,4.602428913116455,1.3172696828842163,0.5112484892209371,7.877742767333984,0.009991399943828583,0.9853705366452535,0.6026060730218887,1.276598369081815,0.009991399943828583,0.9851644908388456
21,1.0867696752150853,0.8918744822343191,4.530259132385254,0.9554110765457153,0.4981379806995392,8.089058558146158,0.016539542004466057,0.9703250924746195,0.608606144785881,1.265500138203303,0.016539542004466057,0.97733706732591
22,1.0935170302788417,0.9103029494484266,4.252801895141602,0.56004070242246,0.5086233417193095,7.920054753621419,0.027261018753051758,0.9357099135716757,0.6099874054392179,1.250038519501686,0.027261018753051758,0.979148380458355
23,1.1094347188870113,0.940499427417914,4.216578642527263,0.6487672924995422,0.5196123321851095,7.742933591206868,0.04461720213294029,0.9291516741116842,0.6124217783411344,1.2349835932254791,0.04461720213294029,0.9724142029881477
24,1.103021855155627,0.9203382655978203,4.168918132781982,0.6217552820841471,0.5254120826721191,7.649452845255534,0.07220327854156494,0.9227853814760844,0.6193986584742864,1.215931033094724,0.07220327854156494,0.9663606608907381
25,1.116048792997996,0.896939920882384,4.191705703735352,0.5129307607809702,0.5180097421010336,7.768764019012451,0.1147959753870964,0.886064330736796,0.6135912711421648,1.22546748816967,0.1147959753870964,0.9555230289697647
26,1.1090970983107884,0.8192576592167219,4.211805661519368,0.572699765364329,0.5221306681632996,7.702343146006267,0.17770178616046906,0.8360552986462911,0.6125820378462473,1.236351137359937,0.17770178616046906,0.914933959643046
27,1.1259770443042119,0.7957845479249954,4.43083397547404,0.5955618818600973,0.4997405409812927,8.063228607177734,0.26476824283599854,0.7662460803985596,0.6152720525860786,1.23151400188605,0.26476824283599854,0.8484987840056419
28,1.1392354915539424,0.7676175038019816,4.365096251169841,0.6183168689409891,0.512438972791036,7.858554363250732,0.3750375509262085,0.6754555106163025,0.6159226174155871,1.2238641480604808,0.3750375509262085,0.7652282690008482
29,1.1384016027053196,0.7278696844975153,nan,0.5365336934725443,0.5111874341964722,nan,0.5,0.5665496786435446,0.6174889306227366,1.21404825647672,0.5,0.6697705214222273
30,1.1310629347960155,0.6922020067771276,4.403322219848633,0.5774426857630411,0.5076770385106405,7.935307025909424,0.6249624490737915,0.4702594776948293,0.615979847808679,1.2157044907410939,0.6249624490737915,0.5667850275834402
31,1.1351003001133602,0.6911726320783297,4.49340025583903,0.6123232444127401,0.49844322601954144,8.084137916564941,0.7352317571640015,0.3948954641819,0.6141044721007347,1.230194757382075,0.7352317571640015,0.4744533821940422
32,1.1446593602498372,0.7279216448465983,4.408989270528157,0.6016374627749125,0.5082570314407349,7.925958315531413,0.8222982287406921,0.3531356453895569,0.6182673200964928,1.2175247917572658,0.8222982287406921,0.4181843735277653
33,1.135447273651759,0.7262311602632204,4.363609631856282,0.5324459572633108,0.5090812047322592,7.912674744923909,0.885204017162323,0.31868178645769757,0.615878738462925,1.2122910916805267,0.885204017162323,0.3754753644267718
34,1.12433094282945,0.7202221055825552,4.307846705118815,0.5044028063615164,0.514102558294932,7.831739902496338,0.9277967214584351,0.3013060688972473,0.6253548562526703,1.2076840748389561,0.9277967214584351,0.3457176548739274
35,1.1060198247432709,0.702932725350062,4.200690110524495,0.47995448112487793,0.5250915686289469,7.654618581136067,0.9553828239440918,0.2792673508326213,0.6226247698068619,1.1981330960988998,0.9553828239440918,0.3254965767264366
36,1.105532094836235,0.7135746603210767,4.242255528767903,0.47176005442937213,0.5183302958806356,7.76359748840332,0.9727389812469482,0.2561361889044444,0.6239125455419222,1.2011705388625462,0.9727389812469482,0.3046233219405015
37,1.0707112352053325,0.6765896355112394,4.4043277104695635,0.5560066401958466,0.5026556849479675,8.016241073608398,0.9834604859352112,0.24038354059060416,0.6303743124008179,1.187537873784701,0.9834604859352112,0.2819584136207898
38,1.051889310280482,0.65553447107474,4.144088904062907,0.4633115728696187,0.528678278128306,7.596808115641276,0.9900085926055908,0.2303596536318461,0.6290025959412257,1.1802081018686295,0.9900085926055908,0.27074115599195164
39,1.0435125182072322,0.6451734652121862,4.236739953358968,0.4916345477104187,0.5178266167640686,7.771715799967448,0.9939801692962646,0.21140189468860626,0.6322096288204193,1.1853508800268173,0.9939801692962646,0.2580541192243497
40,1.0294772187868755,0.6447167446215948,4.227488358815511,0.424191286166509,0.51365993420283,7.838873863220215,0.9963787794113159,0.19260900715986887,0.6337282508611679,1.177205890417099,0.9963787794113159,0.23789330199360847
41,1.0063199698925018,0.6289423728982607,4.173159122467041,0.4275044997533162,0.5196581284205118,7.742195129394531,0.9978237748146057,0.17700369159380594,0.6400164092580477,1.160454084475835,0.9978237748146057,0.22373037847379842
42,0.982039804259936,0.6057287367681662,4.211188634236653,0.4546618163585663,0.516300360361735,7.796315352121989,0.9986929297447205,0.17162443697452545,0.6409264380733172,1.1460480839014053,0.9986929297447205,0.21258062683045864
43,0.9748964235186577,0.6072337826093038,4.1586635907491045,0.574267049630483,0.5299755930900574,7.575897693634033,0.9992151856422424,0.1672938217719396,0.6489487911264101,1.1330899099508922,0.9992151856422424,0.2096337042748928
44,0.9692943518360456,0.6089546382427216,nan,0.4898037910461426,0.518971304098765,nan,0.9995288848876953,0.1582688788572947,0.6534130796790123,1.1274141073226929,0.9995288848876953,0.20231526034573713
45,0.9543037091692289,0.5848542029658953,4.107861677805583,0.4384439289569855,0.5267704526583353,7.627557913462321,0.9997172355651855,0.1497636636098226,0.6455967649817467,1.129488080739975,0.9997172355651855,0.1943200851480166
46,0.9446869120001793,0.5762146537502607,4.215931574503581,0.44694780309995014,0.5134920477867126,7.841580390930176,0.9998303055763245,0.14335920413335165,0.6553819427887598,1.1270483285188675,0.9998303055763245,0.18614242287973562
47,0.9321111291646957,0.564246995995442,4.105650583902995,0.37810592850049335,0.5226648251215616,7.693732261657715,0.9998981356620789,0.13947713871796927,0.6531860530376434,1.1179447869459789,0.9998981356620789,0.18204902360836664
48,0.9155645395318667,0.5523723351458708,4.079059918721517,0.4150163531303406,0.5279456774393717,7.608615716298421,0.9999389052391052,0.1344960629940033,0.6596707130471865,1.1012165645758312,0.9999389052391052,0.17755104787647724
49,0.9141654347380003,0.5523544152577718,4.089327335357666,0.41169389088948566,0.526511013507843,7.631740252176921,0.9999633431434631,0.13522537549336752,0.6617750326792399,1.1023933937152226,0.9999633431434631,0.1735894245405992
50,0.9437636310855547,0.5847573143740495,4.1953231493632,0.4549546043078105,0.5176587303479513,7.774421374003093,0.9999780058860779,0.1612739066282908,0.6587244321902593,1.1198755105336506,0.9999780058860779,0.18289845809340477
51,0.9783580874403318,0.6244838014245033,4.323594888051351,0.405718058347702,0.4998473624388377,8.061506430308023,0.9999867677688599,0.17996740837891897,0.654742827018102,1.1297411719957988,0.9999867677688599,0.2024938544879357
52,0.9712793976068497,0.6027020725111166,4.082267761230469,0.4253321886062622,0.5323717991511027,7.537275473276774,0.9999920725822449,0.20192950963974,0.6602144415179888,1.1160461107889812,0.9999920725822449,0.2238123801847299
53,0.9902209267020226,0.6217219606041908,4.396873950958252,0.4440098802248637,0.4959096411863963,8.124974250793457,0.999995231628418,0.22476488848527273,0.6595428908864657,1.107193149626255,0.999995231628418,0.2515279507885377
54,0.987372820576032,0.6065434875587622,4.2133433024088545,0.38619134823481244,0.5156745910644531,7.806402047475179,0.9999971389770508,0.2340936561425527,0.6662068764368693,1.0983532965183258,0.9999971389770508,0.26984962696830433
55,0.9809138079484304,0.5900366095205148,4.164761543273926,0.4082174102465312,0.5229243040084839,7.689550717671712,0.9999982714653015,0.23175546526908875,0.6634100278218588,1.0950805644194286,0.9999982714653015,0.2767109274864197
56,0.9887767136096954,0.6023497854669889,nan,0.5459621946016947,0.5225885311762491,nan,0.9999989867210388,0.23773152629534403,0.6645489931106567,1.1004638572533925,0.9999989867210388,0.2747400514781475
57,0.9952047492067019,0.6074199403325716,4.447470347086589,0.789094607035319,0.5124542117118835,7.8583083152771,0.9999994039535522,0.24753771225611368,0.6629807700713476,1.1015894462664921,0.9999994039535522,0.28140029435356456
58,0.9862008194128672,0.6012850105762482,4.548452536265056,0.7657856941223145,0.49844321608543396,8.08413823445638,0.9999996423721313,0.24698147177696228,0.6661744564771652,1.0883832722902298,0.9999996423721313,0.28273343791564304
59,0.9889755050341288,0.6136835142970085,4.362412770589192,0.5049063960711161,0.5068223277727762,7.94908348719279,0.9999997615814209,0.27083609501520794,0.6719589407245318,1.0743787984053295,0.9999997615814209,0.28988876566290855
60,1.0090333446860313,0.6348324318726858,4.430272102355957,0.5741293629010519,0.5045482118924459,7.985737005869548,0.9999998807907104,0.30067795515060425,0.6730292191108068,1.0719410280386608,0.9999998807907104,0.3112932654718558
61,1.0302263349294662,0.6605512400468191,4.498631318410237,0.7172076106071472,0.5063797434171041,7.956217288970947,0.9999999403953552,0.32383793592453003,0.6747310012578964,1.0667073130607605,0.9999999403953552,0.3331941415866216
62,1.0286562790473301,0.6443657552202543,4.437846024831136,0.6813485821088155,0.5121947526931763,7.862490812937419,0.9999999403953552,0.331852525472641,0.6757612253228823,1.0645777682463329,0.9999999403953552,0.3483690482874711
63,1.0228900536894798,0.6343740547696749,4.481574535369873,0.7079333464304606,0.5080433487892151,7.929403305053711,1.0,0.32581226030985516,0.6759271994233131,1.0584463253617287,1.0,0.3529597632586956
64,1.0134221563736598,0.6269954914848009,4.519325574239095,0.5807011723518372,0.4940781493981679,8.154494921366373,1.0,0.303454985221227,0.6770604401826859,1.0534079670906067,1.0,0.3464408628642559
65,0.9999726911385854,0.6190638740857443,4.263454119364421,0.5614213347434998,0.5233211318651835,7.683155059814453,1.0,0.282331645488739,0.678039143482844,1.0491768270730972,1.0,0.3317046860853831
66,0.9768979152043661,0.5967565700411797,4.283128420511882,0.5031607747077942,0.5157509048779806,7.8051713307698565,1.0,0.25792450706164044,0.6796302745739619,1.0409042562047641,1.0,0.3161349780857563
67,0.9690527766942978,0.6033090054988861,4.4469601313273115,0.4886164367198944,0.4930860797564189,8.170484860738119,1.0,0.23481880128383636,0.679931697746118,1.0392708654205005,1.0,0.2955256986121337
68,0.9441675494114558,0.5703692448635896,4.349020481109619,0.5122515062491099,0.5053571462631226,7.972699483235677,1.0,0.2130897492170334,0.6808054794867834,1.0403586973746617,1.0,0.27760713050762814
69,0.93545829753081,0.5765669172008833,4.20671272277832,0.4912001887957255,0.5207722981770834,7.724237442016602,1.0,0.19798753162225088,0.6807806814710299,1.036141462624073,1.0,0.25820818978051346
70,0.9245050003131231,0.5755662471055984,4.323957125345866,0.4602551261583964,0.5035866995652517,8.001235485076904,1.0,0.18642343084017435,0.682198184231917,1.0282962992787361,1.0,0.24514745362102985
71,0.9107449650764465,0.564624298363924,4.215924421946208,0.41981058319409686,0.5139804482460022,7.83370844523112,1.0,0.1783296763896942,0.6840144246816635,1.0242433374126751,1.0,0.23262231486539045
72,0.893909772237142,0.546185897042354,4.1654690106709795,0.4146027664343516,0.519536018371582,7.744163831075032,1.0,0.17217130462328592,0.6851056938370069,1.016500599682331,1.0,0.22513303843637308
73,0.884549600382646,0.5394030176103115,4.299147288004558,0.4717483917872111,0.5061660806337992,7.95966100692749,1.0,0.16688520709673563,0.6859394063552221,1.0142869005600612,1.0,0.2154092974960804
74,0.8856002017855644,0.5363779850304127,4.178517977396647,0.43727928400039673,0.5188797314961752,7.754741191864014,1.0,0.1650155931711197,0.683276096979777,1.0241258616248767,1.0,0.21069654760261378
75,0.8826411763827006,0.5394427664577961,4.107925097147624,0.42882975935935974,0.5268467466036478,7.626327991485596,1.0,0.16069258252779642,0.6829937398433685,1.019256629049778,1.0,0.20658296098311743
76,0.8788985386490822,0.538439134756724,4.1502251625061035,0.4142780900001526,0.5205128192901611,7.728418827056885,1.0,0.15775382022062936,0.6845257182916006,1.0159740994373958,1.0,0.20338383999963602
77,0.8680583437283834,0.5263584094742934,4.064741770426433,0.4012718101342519,0.5302961071332296,7.570731957753499,1.0,0.15747995177904764,0.6866987148920695,1.0083267241716385,1.0,0.20143156126141548
78,0.8709310169021288,0.5386934243142605,4.120780785878499,0.42610448598861694,0.5247252782185873,7.66052261988322,1.0,0.1549345850944519,0.6879311675826708,1.0024566675225894,1.0,0.20071193327506384
79,0.8551012575626373,0.5168357528746128,4.1626637776692705,0.4126699964205424,0.518467644850413,7.761383056640625,1.0,0.15127432843049368,0.6894764974713326,0.9974379961689314,1.0,0.19592876794437566
80,0.8513150836030642,0.5064375984172026,4.152601877848308,0.41163673003514606,0.519597053527832,7.7431793212890625,1.0,0.15038768450419107,0.6862923527757326,1.0016188447674115,1.0,0.19457372029622397
81,0.8544799635807673,0.5177109067638715,4.076489766438802,0.4009428024291992,0.5285103917121887,7.599513689676921,1.0,0.15252305567264557,0.6889747406045595,0.9958933765689532,1.0,0.1953556618342797
82,0.8472315818071365,0.5092465629180273,4.1382168134053545,0.5070127745469412,0.528739333152771,7.595823287963867,1.0,0.17359734574953714,0.6910103807846705,0.986341635386149,1.0,0.19887496531009674
83,0.8579697186748186,0.5232783692578474,4.149415969848633,0.4764006932576497,0.5275335907936096,7.615257898966472,1.0,0.20717335244019827,0.6940876866380373,0.9741071412960688,1.0,0.2185539212077856
84,0.8757880330085754,0.540317482004563,4.3315192858378095,0.8728042840957642,0.5317460298538208,7.547361373901367,1.0,0.2428728143374125,0.6947973867257436,0.9721695904930433,1.0,0.23908899910748005
85,0.8883706579605738,0.5559225877126058,4.085321267445882,0.44350679715474445,0.5343711773554484,7.505048751831055,1.0,0.22208712995052338,0.6935782904426256,0.9705586110552152,1.0,0.2502601258456707
86,0.8784529815117518,0.5432356260716915,4.0773383776346845,0.410057008266449,0.5326465368270874,7.532847245534261,1.0,0.21177246669928232,0.6936774998903275,0.9673642615477244,1.0,0.24630609589318433
87,0.8695212180415789,0.5241263595720133,4.163114070892334,0.4031181236108144,0.5210317571957906,7.720055103302002,1.0,0.20305485526720682,0.6937290206551552,0.9679038921991984,1.0,0.24701218182841936
88,0.8583843732873598,0.5084096851448218,4.251506805419922,0.5224754710992178,0.5171092748641968,7.78327735265096,1.0,0.1972605437040329,0.6932596986492475,0.9678202072779337,1.0,0.240538839250803
89,0.8509423062205315,0.49642003203431767,4.059742450714111,0.4234023690223694,0.5346764524777731,7.500128746032715,1.0,0.19595358272393545,0.6935363238056501,0.966662622988224,1.0,0.238801975424091
90,0.8513639544447263,0.5023516491055489,4.2105733553568525,0.5484456419944763,0.5233516295750936,7.682662804921468,1.0,0.1900378962357839,0.6943433334430059,0.9645502343773842,1.0,0.23582601733505726
91,0.8440886015693346,0.4983576809366544,4.1361063321431475,0.438218891620636,0.5253510276476542,7.6504364013671875,1.0,0.1835571825504303,0.6950511286656061,0.9605659743150076,1.0,0.22925355782111487
92,0.8300473342339197,0.4722559687991937,4.120277563730876,0.5361179014046987,0.533104399840037,7.525467077891032,1.0,0.1789702574412028,0.6928361554940542,0.962637759745121,1.0,0.22520093495647112
93,0.8272412692507108,0.47482261930902797,nan,0.4078556497891744,0.5194597045580546,nan,1.0,0.17601443330446878,0.6936584264039993,0.9579072992006937,1.0,0.22175262806316218
94,0.8149621014793714,0.4606150748829047,4.193811098734538,0.4740646183490753,0.519536018371582,7.744163354237874,1.0,0.16939405103524527,0.6945264836152395,0.9506990959246954,1.0,0.21861004829406738
95,0.8080687945087751,0.4576560618976752,4.040378570556641,0.41301654775937396,0.5343864361445109,7.504802703857422,1.0,0.16293788949648538,0.6965201497077942,0.9475570743282636,1.0,0.21092443292339644
96,0.8091756304105123,0.4697333301107089,4.0839470227559405,0.38445770740509033,0.526785691579183,7.627312024434407,1.0,0.15612428387006125,0.6969112480680147,0.9438462803761164,1.0,0.20477165343860784
97,0.7960142393906912,0.4487404450774193,4.254186471303304,0.42599063118298847,0.5077839096387228,7.933584372202556,1.0,0.14879771073659262,0.6971459140380224,0.9470553273955981,1.0,0.1962327075501283
98,0.7951811750729879,0.45395686974128086,4.0243144035339355,0.36864827076594037,0.5324175953865051,7.536537170410156,1.0,0.14344328145186105,0.696874996026357,0.9462958201766014,1.0,0.1901096540192763
99,0.786809541285038,0.4487019491692384,4.041805982589722,0.42700300614039105,0.5335317452748617,7.518579165140788,1.0,0.13802979389826456,0.6990785325566927,0.941528024772803,1.0,0.18338911856214204
100,0.7752384220560392,0.4339092733959357,4.051827112833659,0.36202192306518555,0.5279609362284342,7.608369827270508,1.0,0.13326266407966614,0.6987999851504961,0.9387710268298785,1.0,0.17779652712245783
101,0.7722688987851143,0.4392892085015774,4.111409664154053,0.3879546622435252,0.5219932794570923,7.7045566240946455,1.0,0.1303082356850306,0.7024954209725062,0.9315356115500132,1.0,0.17371296510100365
102,0.7643174553910891,0.43160031363368034,4.096115589141846,0.36783377329508465,0.5225274761517843,7.69594669342041,1.0,0.12845065196355185,0.7044490203261375,0.9267470439275106,1.0,0.17028754204511642
103,0.7627018665273985,0.43356283381581306,3.994733969370524,0.359916090965271,0.5344169735908508,7.504310925801595,1.0,0.12524051715930304,0.706049678226312,0.9241580963134766,1.0,0.16768281596402326
104,0.7505806013941765,0.4170992858707905,4.040677070617676,0.432405561208725,0.5329365134239197,7.528173446655273,1.0,0.12077549348274867,0.7069825952251753,0.9206177418430647,1.0,0.1634441583106915
105,0.7503440206249555,0.4210521715382735,4.0261945724487305,0.40336886048316956,0.5328296820322672,7.529895305633545,1.0,0.11912496387958527,0.7076331675052643,0.9201841106017431,1.0,0.1594517653187116
106,0.7588878671328226,0.4236074698468049,4.105549017588298,0.39109765489896137,0.5226037700970968,7.694716930389404,1.0,0.1252832462390264,0.7087320660551389,0.9313338423768679,1.0,0.16283442576726279
107,0.7651875714461008,0.4266384194294612,4.0404001871744795,0.36092304189999896,0.5289987921714783,7.5916415850321455,1.0,0.12823566297690073,0.7060153360168139,0.9345938141147295,1.0,0.16914291307330132
108,0.7613401686151823,0.4258258106807868,4.099935054779053,0.3464981218179067,0.5209859609603882,7.7207926114400225,1.0,0.1325792521238327,0.7096802517771721,0.9242539703845978,1.0,0.1726005660990874
109,0.7509759739041328,0.4092930940290292,3.990637461344401,0.348245104153951,0.5346764326095581,7.500128746032715,1.0,0.13290096819400787,0.7143887331088384,0.916261707743009,1.0,0.17639713361859322
110,0.7583398173252741,0.43250731006264687,4.112313270568848,0.35690056284268695,0.520039697488149,7.736045042673747,1.0,0.13168093065420786,0.7143334026137987,0.9101124107837677,1.0,0.1740599200129509
111,0.7654588421185812,0.44924960533777875,4.121443271636963,0.3463628888130188,0.5183150172233582,7.763843218485515,1.0,0.13268040120601654,0.7149801577130953,0.9088308960199356,1.0,0.1728371847420931
112,0.7551099086801211,0.42875250180562335,4.078936735788981,0.34975353876749676,0.5239469011624655,7.673068523406982,1.0,0.1350515087445577,0.7132402385274569,0.9072059368093809,1.0,0.17426137812435627
113,0.7518557732303938,0.4264773391187191,4.080824216206868,0.3732345203558604,0.5251984000205994,7.652895927429199,1.0,0.13551807403564453,0.7161191254854202,0.9019234279791514,1.0,0.17531077625850836
114,0.7494669357935587,0.433699415375789,4.019186735153198,0.3559238115946452,0.5318376223246256,7.545886039733887,1.0,0.1365634799003601,0.717637742559115,0.8894106075167656,1.0,0.17582385800778866
115,0.7395298580328623,0.41870255395770073,4.075221697489421,0.37054534753163654,0.5258699655532837,7.642071882883708,1.0,0.13782629370689392,0.7184237663944563,0.8832630291581154,1.0,0.17709414412577948
116,0.7338897163669268,0.42065416524807614,4.128558953603108,0.3826157550017039,0.5199633836746216,7.737274646759033,1.0,0.13722756505012512,0.7218482941389084,0.8697698588172594,1.0,0.17735539811352888
117,0.7254182919859886,0.41294341658552486,nan,0.38101086020469666,0.5274877746899923,nan,1.0,0.134307399392128,0.7233783602714539,0.862366795539856,1.0,0.17552636687954268
118,0.7180573865771294,0.40022238592306775,4.110002199808757,0.3863517145315806,0.5222222208976746,7.700866063435872,1.0,0.13278642296791077,0.7238572190205256,0.8624562645951906,1.0,0.17343613194922605
119,0.7128806759913763,0.3983992164333661,4.153157393137614,0.4033844570318858,0.517429788907369,7.778111298878987,1.0,0.12481910735368729,0.7254330714543661,0.8589442993203799,1.0,0.16841784678399563
